,genre,artist_name,track_name,track_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1194,Alternative,Everclear,Santa Monica,37EJtTS7jT5WUyXGZzrwnI,0.156,0.491,191507,0.942,0.0,0.4166666666666667,0.367,-5.333,0.5,0.132,100.446,0.0,0.387
1195,Alternative,Good Charlotte,The Anthem,0BRHnOFm6sjxN1i9LJrUDu,0.00666,0.494,175093,0.939,0.0,0.6666666666666666,0.139,-3.127,0.5,0.126,177.751,0.0,0.893
1196,Alternative,The 1975,It's Not Living (If It's Not With You),3TgMcrV32NUKjEG2ujn9eh,0.000297,0.618,248336,0.824,6.87e-05,0.6666666666666666,0.0649,-5.316,0.5,0.0301,121.238,0.0,0.598
1197,Alternative,Kiana Ledé,Bouncin (feat. Offset),1YWnrz4pqjtt2zlEOuDIFg,0.15,0.942,172493,0.557,2.97e-05,0.5,0.103,-8.433,0.5,0.307,100.986,0.0,0.77
1198,Alternative,Summer Walker,Girls Need Love,644rGY6maSElnKVsAg1gJj,0.558,0.645,140760,0.418,0.0003,0.8333333333333334,0.562,-10.065,0.0,0.29,96.963,0.0,0.123
1199,Alternative,Rage Against The Machine,Bulls On Parade,0tZ3mElWcr74OOhKEiNz1x,0.0124,0.412,229467,0.919,0.0601,0.16666666666666666,0.424,-7.291,0.5,0.184,166.367,0.0,0.572
1200,Alternative,Linkin Park,What I've Done,18lR4BzEs7e3qzc0KVkTpU,0.0141,0.623,205613,0.93,1.64e-06,0.16666666666666666,0.138,-5.285,0.5,0.0324,120.119,0.0,0.287
1201,Alternative,Breaking Benjamin,The Diary of Jane - Single Version,0faXHILILebCGnJBPU6KJJ,5.86e-05,0.391,200547,0.963,0.0689,0.5833333333333334,0.14,-4.378,0.0,0.0773,167.065,0.0,0.364
1202,Alternative,Steve Lacy,Dark Red,37y7iDayfwm3WXn5BiAoRk,0.449,0.603,173104,0.783,7.96e-06,0.8333333333333334,0.119,-4.023,0.5,0.062,172.041,0.0,0.775
1203,Alternative,Alice In Chains,Would?,5sFDReWLrZHLFZFjHsjUTS,0.000332,0.305,206773,0.832,2.4e-05,0.8333333333333334,0.091,-7.981,0.5,0.0398,100.677,0.0,0.585
1204,Alternative,Stone Temple Pilots,Interstate Love Song,1AfYo6cKm3yHsJHdmNoGO1,0.000552,0.214,193613,0.947,0.00352,0.3333333333333333,0.238,-5.053,0.5,0.0507,170.616,0.0,0.483
1205,Alternative,Lifehouse,You And Me,0815caqt2Lytro5EIzMufT,0.103,0.456,195493,0.432,0.0,0.4166666666666667,0.176,-7.682,0.5,0.0266,139.909,0.2,0.391
1206,Alternative,The Smashing Pumpkins,Bullet With Butterfly Wings - Remastered 2012,6GtX0jaNL8IjVQfrDBx81z,5.59e-05,0.404,258467,0.72,0.836,0.5833333333333334,0.0466,-9.18,0.0,0.0626,121.649,0.0,0.475
1207,Alternative,Capital Cities,Safe And Sound,6Z8R6UsFuGXGtiIxiD8ISb,0.000194,0.656,192790,0.821,0.00232,0.08333333333333333,0.101,-4.838,0.5,0.0325,117.948,0.4,0.791
1208,Alternative,Three Days Grace,Animal I Have Become,56sk7jBpZV0CD31G9hEU3b,0.000684,0.553,231400,0.853,0.0,0.5,0.126,-3.668,0.5,0.0339,122.023,0.0,0.506
1209,Alternative,Breaking Benjamin,I Will Not Bow,2yXyz4NLTZx9CLdXfLTp5E,0.000192,0.543,216733,0.952,7.8e-06,0.5,0.38,-3.65,0.5,0.0668,107.942,0.0,0.591
