,genre,artist_name,track_name,track_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
774,Country,Zac Brown Band,The Wind - Greatest Hits Version,6vZ7leJdb4Gm9aWcjMNqnM,0.205,0.691,176840,0.948,0.0,0.8333333333333334,0.303,-4.114,0.5,0.0539,136.075,0.0,0.874
775,Country,Tanya Tucker,Love Me Like You Used To,6R0J27NoJN6ljro9L3Bmx7,0.732,0.552,226867,0.226,0.0,0.5833333333333334,0.0864,-13.853,0.5,0.0284,89.186,0.0,0.486
776,Country,Kristian Bush,Trailer Hitch,02H8JYd2hItFqfppgu5efp,0.252,0.718,170918,0.86,0.0,0.16666666666666666,0.0703,-4.162,0.5,0.0409,93.022,0.0,0.883
777,Country,Aaron Lewis,Stuck In These Shoes,518FVojPSjolezdZOnrgEO,0.103,0.615,224333,0.405,0.0,0.8333333333333334,0.103,-6.885,0.5,0.0242,112.0,0.2,0.207
778,Country,Turnpike Troubadours,The Winding Stair Mountain Blues,3bdHG1YWgZ6bjMbM373vyu,0.0127,0.416,207040,0.917,0.000352,0.3333333333333333,0.173,-5.302,0.0,0.0765,123.951,0.0,0.719
779,Country,Sunny Sweeney,From A Table Away,6WTJj7qXOh0XonzXAHUqGG,0.0393,0.547,215333,0.805,1.75e-05,0.5,0.332,-4.34,0.5,0.0293,110.027,0.0,0.557
780,Country,George Jones,Golden Ring,5HywRUoXNfWpiR1dAwoZip,0.53,0.533,182467,0.52,0.0,0.25,0.173,-12.32,0.5,0.0472,83.194,0.0,0.652
781,Country,King Calaway,Rivers,4VjYCU2dAUNtCDyjDz87F6,0.00618,0.59,177707,0.645,0.0,0.0,0.0585,-6.337,0.5,0.027,105.952,0.0,0.463
782,Country,Todd Rundgren,I Saw the Light,0B1zVsLqmV9ibIFdNS5tGs,0.0531,0.583,182800,0.833,5.57e-05,0.08333333333333333,0.16,-8.29,0.5,0.0343,119.884,0.0,0.81
783,Country,Clint Black,Put Yourself In My Shoes,2mqsQP9IIDbMIt6FGFkAEA,0.58,0.737,193093,0.41,0.0,0.75,0.25,-11.088,0.5,0.0353,104.647,0.0,0.397
784,Country,Phil Vassar,In a Real Love,3u8m4E4pJn43otDkw2wXBs,0.154,0.575,214827,0.797,0.0,0.75,0.282,-5.2,0.5,0.0305,90.907,0.0,0.744
785,Country,Willie Nelson,Hello Walls,275SxfFiepqWJeKXvNlGKq,0.592,0.616,144467,0.271,2.8e-05,0.08333333333333333,0.0929,-12.003,0.5,0.0326,101.906,0.0,0.55
786,Country,Craig Morgan,More Trucks Than Cars,6OxPxIrGaGCYJQxaKSaA4U,0.412,0.485,212293,0.904,0.0,0.6666666666666666,0.24,-4.2,0.5,0.0615,168.076,0.0,0.698
787,Country,Lorrie Morgan,Except for Monday,7JtjHUIuLcPaEKZiUBXPC6,0.0893,0.649,175733,0.596,6.69e-06,0.4166666666666667,0.0624,-12.043,0.5,0.0318,170.134,0.0,0.924
788,Country,A Thousand Horses,My Time's Comin',16zol4GvHyTER5irYODUk0,0.00192,0.327,194107,0.835,0.00015,0.08333333333333333,0.167,-4.952,0.5,0.0609,171.795,0.0,0.385
789,Country,David Allan Coe,Roll On 18 Wheeler,4Drb6zJxOOtLthoxeSFUHx,0.49,0.592,244708,0.46,0.0,0.3333333333333333,0.0918,-11.275,0.5,0.0901,136.132,0.0,0.812
790,Country,Turnpike Troubadours,Come as You Are,2HQhhTbfAYrk29QAcDBPBn,0.282,0.483,243200,0.366,0.0,0.3333333333333333,0.102,-7.734,0.5,0.0297,118.259,0.2,0.375
791,Country,Cole Swindell,Get Me Some of That,4Umsx2T1LJHsCXRQAgmSdH,0.272,0.585,191640,0.753,0.0,0.8333333333333334,0.197,-5.871,0.5,0.0626,171.987,0.0,0.892
792,Country,Upchurch,Welcome to the Country,4dx6gZ7I9vozBWoRn1eeo6,0.0478,0.695,221299,0.694,0.0,0.6666666666666666,0.355,-6.528,0.5,0.167,153.989,0.0,0.279
793,Country,Jimmie Allen,Warrior,51MEYLYoW3V4SsanQaP5d2,0.0485,0.514,210107,0.634,0.0,0.8333333333333334,0.0918,-6.568,0.0,0.032,151.987,0.0,0.331
794,Country,Chris Smither,Cave Man,7Ev2BC5iwtLVqOFEOxkaWg,0.863,0.515,323658,0.329,0.00523,0.4166666666666667,0.759,-10.557,0.5,0.0319,84.459,0.0,0.346
795,Country,Dylan Scott,Thinking Out Loud,6P2Mw3g7PWtQNDsuKOUH8J,0.758,0.563,253980,0.368,0.0,0.4166666666666667,0.0791,-11.92,0.5,0.0324,73.262,0.0,0.355
796,Country,Haley & Michaels,All Out,5zvRf0L8Fdb457kkcA8mtj,0.00776,0.556,175067,0.866,0.0201,0.25,0.439,-6.293,0.0,0.0405,99.969,0.0,0.529
797,Country,Kenny Chesney,Beer Can Chicken,3X67nUl5Nei420ZEz8cFAu,0.00284,0.433,247267,0.871,0.0,0.4166666666666667,0.0866,-4.61,0.5,0.0424,164.03,0.0,0.597
798,Country,Thomas Rhett,Front Porch Junkies - Remix,5eVrUFXI6AxgrqdnC7BxQ8,0.00453,0.576,222267,0.938,4.73e-06,0.75,0.196,-3.289,0.5,0.172,162.05,0.0,0.763
799,Country,Nick Wayne,If You Ever Wanna,4vXtSl7omsYgTRANnIudOS,0.00578,0.464,203547,0.717,0.000331,0.6666666666666666,0.102,-7.605,0.0,0.0336,164.065,0.0,0.401
800,Country,Big & Rich,Lost in This Moment,748rZYcQXXsifMpQ2LYLTv,0.32,0.599,210843,0.574,0.0,0.25,0.226,-7.363,0.5,0.0434,147.751,0.0,0.677
801,Country,The Stixxx,Simple Man,4slATt90XVfbVg3zxVSxzO,0.0351,0.602,246696,0.721,0.0,0.5833333333333334,0.194,-8.296,0.5,0.14,150.1,0.0,0.478
802,Country,Phil Vassar,Second Avenue,2xB9z6fbP8d8fbw6c9T6KU,0.145,0.545,200493,0.887,0.0,0.0,0.24,-3.598,0.5,0.0271,88.046,0.0,0.538
803,Country,Blackfoot,Highway Song,0R5nPSbAqQoNjKBByWnN95,0.0562,0.342,450333,0.819,0.0338,0.3333333333333333,0.145,-6.885,0.0,0.0524,127.102,0.0,0.537
804,Country,Martina McBride,Anyway,6IVjlFGclF83Y3A5WSnDSt,0.179,0.523,284000,0.521,1.44e-05,0.16666666666666666,0.102,-6.756,0.5,0.026,137.016,0.0,0.288
805,Country,The Avett Brothers,The Ballad of Love and Hate,49YQ9Mq8CKelQsmjdNiICu,0.866,0.47,320520,0.22,1.07e-06,0.9166666666666666,0.113,-11.727,0.5,0.043,156.109,0.2,0.349
806,Country,Big Smo,Bumpy Road,4AVGNAuDKWYpdFKavRF8pB,0.125,0.854,170400,0.741,0.0,0.0,0.324,-6.565,0.5,0.208,97.01,0.0,0.618
807,Country,Buck Owens,"Rednecks, White Socks And Blue Ribbon Beer",4trOJ3Js1Pi68afp3Uj5Bm,0.622,0.647,169440,0.443,0.0,0.4166666666666667,0.201,-6.96,0.5,0.0259,82.896,0.0,0.744
808,Country,Toby Keith,Call a Marine,1hz0VXAmd1gi8VOyDLaGCC,0.072,0.728,197227,0.71,2.82e-05,0.75,0.053,-6.74,0.5,0.0448,103.025,0.0,0.73
809,Country,Terri Clark,I Just Wanna Be Mad,3BcCqaxGznRqmB1BIerea2,0.0656,0.574,206400,0.897,0.0,0.5833333333333334,0.304,-4.464,0.5,0.0395,100.016,0.0,0.75
810,Country,John Prine,Pretty Good,3w5YryukHLwgjlYMP3M2le,0.154,0.581,216867,0.455,3.95e-05,0.4166666666666667,0.619,-14.154,0.5,0.0319,129.943,0.0,0.621
811,Country,Kenny Chesney,Flora-Bama - Live,6wD1FUZgUk1f6UVhfAQuTM,0.0126,0.369,271653,0.956,0.0,0.4166666666666667,0.955,-4.956,0.5,0.0641,167.99,0.0,0.345
812,Country,Whiskey Myers,Mud,1cbAxnTZKd6GJwV9bTdIvl,0.0996,0.27,251289,0.797,2.05e-06,0.8333333333333334,0.109,-6.528,0.5,0.0418,149.017,0.0,0.465
813,Country,Upchurch,Tennessee Dreamin,2vDfGmj1miRaaTD25N31bR,0.479,0.68,157024,0.695,0.0,0.8333333333333334,0.431,-8.138,0.0,0.0415,140.067,0.0,0.347
